Date,Open,High,Low,Last,Volume,Status
9/11/1986,6.0625,1,,,,
9/12/1986,6.1875,1,,,,
9/15/1986,6.125,1,,,,
9/16/1986,6.125,1,,,,
9/17/1986,6.1875,1,,,,
9/18/1986,6.125,1,,,,
9/19/1986,6.1875,1,,,,
9/22/1986,6.1875,1,,,,
9/23/1986,6.1875,1,,,,
9/24/1986,6.1406,1,,,,
9/25/1986,6.0625,1,,,,
9/26/1986,6.125,1,,,,
9/29/1986,6.125,1,,,,
9/30/1986,6.125,1,,,,
10/1/1986,6.1094,1,,,,
10/2/1986,6.0625,1,,,,
10/3/1986,6.0625,1,,,,
10/6/1986,6,1,,,,
10/7/1986,5.9375,1,,,,
10/8/1986,5.9375,1,,,,
10/9/1986,5.9063,1,,,,
10/10/1986,5.875,1,,,,
10/13/1986,5.9375,1,,,,
10/14/1986,5.9375,1,,,,
10/15/1986,6,1,,,,
10/16/1986,6,1,,,,
10/17/1986,6.0625,1,,,,
10/20/1986,6.125,1,,,,
10/21/1986,6.125,1,,,,
10/22/1986,6.0625,1,,,,
10/23/1986,6.0625,1,,,,
10/24/1986,6.0625,1,,,,
10/27/1986,6.0625,1,,,,
10/28/1986,6.0313,1,,,,
10/29/1986,6,1,,,,
10/30/1986,5.875,1,,,,
10/31/1986,5.9375,1,,,,
11/3/1986,6,1,,,,
11/4/1986,6,1,,,,
11/5/1986,6.0625,1,,,,
11/6/1986,6.0625,1,,,,
11/7/1986,6.0625,1,,,,
11/10/1986,6.125,1,,,,
11/11/1986,6.125,1,,,,
11/12/1986,6.125,1,,,,
11/13/1986,6.0625,1,,,,
11/14/1986,6.0625,1,,,,
11/17/1986,6.0781,1,,,,
11/18/1986,6.125,1,,,,
11/19/1986,6.125,1,,,,
11/20/1986,6.125,1,,,,
11/21/1986,6.125,1,,,,
11/24/1986,6.125,1,,,,
11/25/1986,6.0938,1,,,,
11/26/1986,6.125,1,,,,
11/27/1986,6.375,1,,,,
11/28/1986,6.375,1,,,,
12/1/1986,6.375,1,,,,
12/2/1986,6.4375,1,,,,
12/3/1986,6.5,1,,,,
12/4/1986,6.4375,1,,,,
12/5/1986,6.3906,1,,,,
12/8/1986,6.4375,1,,,,
12/9/1986,6.4375,1,,,,
12/10/1986,6.4375,1,,,,
12/11/1986,6.4375,1,,,,
12/12/1986,6.4375,1,,,,
12/15/1986,6.5,1,,,,
12/16/1986,6.6875,1,,,,
12/17/1986,7.0625,1,,,,
12/18/1986,7,1,,,,
12/19/1986,7.2969,1,,,,
12/22/1986,8.625,1,,,,
12/23/1986,8.0625,1,,,,
12/24/1986,7.5625,1,,,,
12/29/1986,7.7656,1,,,,
12/30/1986,7.7656,1,,,,
12/31/1986,6.75,1,,,,
1/2/1987,6.5,1,,,,
1/5/1987,6.375,1,,,,
1/6/1987,6.375,1,,,,
1/7/1987,6.375,1,,,,
1/8/1987,6.25,1,,,,
1/9/1987,6.125,1,,,,
1/12/1987,6.1875,1,,,,
1/13/1987,6.2969,1,,,,
1/14/1987,6.3438,1,,,,
1/15/1987,6.25,1,,,,
1/16/1987,6.1875,1,,,,
1/19/1987,6.25,1,,,,
1/20/1987,6.2031,1,,,,
1/21/1987,6.1875,1,,,,
1/22/1987,6.1875,1,,,,
1/23/1987,6.1875,1,,,,
1/26/1987,6.25,1,,,,
1/27/1987,6.25,1,,,,
1/28/1987,6.25,1,,,,
1/29/1987,6.25,1,,,,
1/30/1987,6.2031,1,,,,
2/2/1987,6.3125,1,,,,
2/3/1987,6.2656,1,,,,
2/4/1987,6.25,1,,,,
2/5/1987,6.1875,1,,,,
2/6/1987,6.1875,1,,,,
2/9/1987,6.3125,1,,,,
2/10/1987,6.4375,1,,,,
2/11/1987,6.5469,1,,,,
2/12/1987,6.5,1,,,,
2/13/1987,6.4375,1,,,,
2/16/1987,6.5,1,,,,
2/17/1987,6.5625,1,,,,
2/18/1987,6.5,1,,,,
2/19/1987,6.375,1,,,,
2/20/1987,6.3125,1,,,,
2/23/1987,6.3125,1,,,,
2/24/1987,6.3125,1,,,,
2/25/1987,6.2969,1,,,,
2/26/1987,6.5,1,,,,
2/27/1987,6.4688,1,,,,
3/2/1987,6.4375,1,,,,
3/3/1987,6.4375,1,,,,
3/4/1987,6.4375,1,,,,
3/5/1987,6.4375,1,,,,
3/6/1987,6.375,1,,,,
3/9/1987,6.5,1,,,,
3/10/1987,6.5625,1,,,,
3/11/1987,6.625,1,,,,
3/12/1987,6.5938,1,,,,
3/13/1987,6.5625,1,,,,
3/16/1987,6.5625,1,,,,
3/17/1987,6.5625,1,,,,
3/18/1987,6.5,1,,,,
3/19/1987,6.5,1,,,,
3/20/1987,6.4375,1,,,,
3/23/1987,6.5,1,,,,
3/24/1987,6.5625,1,,,,
3/25/1987,6.5,1,,,,
3/26/1987,6.5,1,,,,
3/27/1987,6.5,1,,,,
3/30/1987,6.5625,1,,,,
3/31/1987,6.5781,1,,,,
4/1/1987,6.5625,1,,,,
4/2/1987,6.5,1,,,,
4/3/1987,6.5,1,,,,
4/6/1987,6.4375,1,,,,
4/7/1987,6.4375,1,,,,
4/8/1987,6.4375,1,,,,
4/9/1987,6.4375,1,,,,
4/10/1987,6.5625,1,,,,
4/13/1987,6.75,1,,,,
4/14/1987,7,1,,,,
4/15/1987,6.8125,1,,,,
4/16/1987,6.75,1,,,,
4/21/1987,6.8125,1,,,,
4/22/1987,6.6875,1,,,,
4/23/1987,6.75,1,,,,
4/24/1987,6.8125,1,,,,
4/27/1987,6.875,1,,,,
4/28/1987,6.8125,1,,,,
4/29/1987,6.75,1,,,,
4/30/1987,6.8125,1,,,,
5/1/1987,7,1,,,,
5/5/1987,7.0625,1,,,,
5/6/1987,7.0313,1,,,,
5/7/1987,6.9688,1,,,,
5/8/1987,6.9375,1,,,,
5/11/1987,6.875,1,,,,
5/12/1987,6.9375,1,,,,
5/13/1987,6.9375,1,,,,
5/14/1987,6.9375,1,,,,
5/15/1987,7,1,,,,
5/18/1987,7.25,1,,,,
5/19/1987,7.3125,1,,,,
5/20/1987,7.375,1,,,,
5/21/1987,7.25,1,,,,
5/22/1987,7.25,1,,,,
5/26/1987,7.0625,1,,,,
5/27/1987,7.0625,1,,,,
5/28/1987,7.1875,1,,,,
5/29/1987,7.25,1,,,,
6/1/1987,7.125,1,,,,
6/2/1987,7.125,1,,,,
6/3/1987,7.1875,1,,,,
6/4/1987,7.125,1,,,,
6/5/1987,7.125,1,,,,
6/8/1987,7.125,1,,,,
6/9/1987,7.125,1,,,,
6/10/1987,7.1406,1,,,,
6/11/1987,7.125,1,,,,
6/12/1987,7.1094,1,,,,
6/15/1987,7.0625,1,,,,
6/16/1987,7.1094,1,,,,
6/17/1987,7.1094,1,,,,
6/18/1987,7.1094,1,,,,
6/19/1987,7.125,1,,,,
6/22/1987,7.125,1,,,,
6/23/1987,7.125,1,,,,
6/24/1987,7.125,1,,,,
6/25/1987,7.125,1,,,,
6/26/1987,7.1719,1,,,,
6/29/1987,7.125,1,,,,
6/30/1987,7.0625,1,,,,
7/1/1987,7,1,,,,
7/2/1987,6.9375,1,,,,
7/3/1987,6.875,1,,,,
7/6/1987,6.8438,1,,,,
7/7/1987,6.875,1,,,,
7/8/1987,6.875,1,,,,
7/9/1987,6.875,1,,,,
7/10/1987,6.875,1,,,,
7/13/1987,6.8125,1,,,,
7/14/1987,6.8125,1,,,,
7/15/1987,6.75,1,,,,
7/16/1987,6.8125,1,,,,
7/17/1987,6.75,1,,,,
7/20/1987,6.75,1,,,,
7/21/1987,6.75,1,,,,
7/22/1987,6.75,1,,,,
7/23/1987,6.8125,1,,,,
7/24/1987,6.8125,1,,,,
7/27/1987,6.8125,1,,,,
7/28/1987,6.8125,1,,,,
7/29/1987,6.7656,1,,,,
7/30/1987,6.75,1,,,,
7/31/1987,6.75,1,,,,
8/3/1987,6.8125,1,,,,
8/4/1987,6.8906,1,,,,
8/5/1987,6.8438,1,,,,
8/6/1987,6.7813,1,,,,
8/7/1987,6.7656,1,,,,
8/10/1987,6.7656,1,,,,
8/11/1987,6.75,1,,,,
8/12/1987,6.7031,1,,,,
8/13/1987,6.6875,1,,,,
8/14/1987,6.6875,1,,,,
8/17/1987,6.75,1,,,,
8/18/1987,6.75,1,,,,
8/19/1987,6.8125,1,,,,
8/20/1987,6.8125,1,,,,
8/21/1987,6.8125,1,,,,
8/24/1987,6.8125,1,,,,
8/25/1987,6.8125,1,,,,
8/26/1987,6.8125,1,,,,
8/27/1987,7,1,,,,
8/28/1987,7.125,1,,,,
9/1/1987,7.1875,1,,,,
9/2/1987,7.1875,1,,,,
9/3/1987,7.1875,1,,,,
9/4/1987,7.1875,1,,,,
9/7/1987,7.375,1,,,,
9/8/1987,7.4375,1,,,,
9/9/1987,7.5625,1,,,,
9/10/1987,7.5,1,,,,
9/11/1987,7.5,1,,,,
9/14/1987,7.4375,1,,,,
9/15/1987,7.4375,1,,,,
9/16/1987,7.5625,1,,,,
9/17/1987,7.5625,1,,,,
9/18/1987,7.5625,1,,,,
9/21/1987,7.5625,1,,,,
9/22/1987,7.5625,1,,,,
9/23/1987,7.5625,1,,,,
9/24/1987,7.5625,1,,,,
9/25/1987,7.5625,1,,,,
9/28/1987,7.625,1,,,,
9/29/1987,7.625,1,,,,
9/30/1987,7.75,1,,,,
10/1/1987,7.6875,1,,,,
10/2/1987,7.6875,1,,,,
10/5/1987,7.6875,1,,,,
10/6/1987,7.75,1,,,,
10/7/1987,7.75,1,,,,
10/8/1987,7.75,1,,,,
10/9/1987,7.9375,1,,,,
10/12/1987,7.9375,1,,,,
10/13/1987,7.9375,1,,,,
10/14/1987,7.9375,1,,,,
10/15/1987,8.0625,1,,,,
10/16/1987,8.125,1,,,,
10/19/1987,8.1875,1,,,,
10/20/1987,8,1,,,,
10/21/1987,7.5,1,,,,
10/22/1987,7.3125,1,,,,
10/23/1987,7.125,1,,,,
10/26/1987,7.125,1,,,,
10/27/1987,7.25,1,,,,
10/28/1987,7.3125,1,,,,
10/29/1987,7.125,1,,,,
10/30/1987,7.125,1,,,,
11/2/1987,7.1563,1,,,,
11/3/1987,7.0781,1,,,,
11/4/1987,6.9375,1,,,,
11/5/1987,6.6875,1,,,,
11/6/1987,6.6875,1,,,,
11/9/1987,6.8438,1,,,,
11/10/1987,6.875,1,,,,
11/11/1987,6.875,1,,,,
11/12/1987,6.875,1,,,,
11/13/1987,6.875,1,,,,
11/16/1987,6.9375,1,,,,
11/17/1987,7.0625,1,,,,
11/18/1987,6.9375,1,,,,
11/19/1987,6.9375,1,,,,
11/20/1987,6.9063,1,,,,
11/23/1987,6.875,1,,,,
11/24/1987,6.875,1,,,,
11/25/1987,6.9375,1,,,,
11/26/1987,6.9375,1,,,,
11/27/1987,7.9844,1,,,,
11/30/1987,8.1875,1,,,,
12/1/1987,8,1,,,,
12/2/1987,8.0625,1,,,,
12/3/1987,8.0625,1,,,,
12/4/1987,8,1,,,,
12/7/1987,8.0625,1,,,,
12/8/1987,8.25,1,,,,
12/9/1987,8.375,1,,,,
12/10/1987,8.3125,1,,,,
12/11/1987,8.4375,1,,,,
12/14/1987,8.5625,1,,,,
12/15/1987,8.625,1,,,,
12/16/1987,8.4375,1,,,,
12/17/1987,8.3125,1,,,,
12/18/1987,8.3125,1,,,,
12/21/1987,8.125,1,,,,
12/22/1987,8.125,1,,,,
12/23/1987,8.2031,1,,,,
12/24/1987,8.0625,1,,,,
12/29/1987,8,1,,,,
12/30/1987,7.1875,1,,,,
12/31/1987,7.125,1,,,,
1/4/1988,7.0625,1,,,,
1/5/1988,7.0156,1,,,,
1/6/1988,7.125,1,,,,
1/7/1988,7.125,1,,,,
1/8/1988,7.0625,1,,,,
1/11/1988,7.0625,1,,,,
1/12/1988,7.0625,1,,,,
1/13/1988,7.0625,1,,,,
1/14/1988,7.0625,1,,,,
1/15/1988,7,1,,,,
1/18/1988,7,1,,,,
1/19/1988,7,1,,,,
1/20/1988,7.0156,1,,,,
1/21/1988,7,1,,,,
1/22/1988,6.9375,1,,,,
1/25/1988,6.9375,1,,,,
1/26/1988,6.9375,1,,,,
1/27/1988,6.9375,1,,,,
1/28/1988,6.875,1,,,,
1/29/1988,6.8125,1,,,,
2/1/1988,6.8125,1,,,,
2/2/1988,6.875,1,,,,
2/3/1988,6.8125,1,,,,
2/4/1988,6.8125,1,,,,
2/5/1988,6.8125,1,,,,
2/8/1988,6.75,1,,,,
2/9/1988,6.75,1,,,,
2/10/1988,6.6875,1,,,,
2/11/1988,6.5625,1,,,,
2/12/1988,6.5938,1,,,,
2/15/1988,6.75,1,,,,
2/16/1988,6.7656,1,,,,
2/17/1988,6.875,1,,,,
2/18/1988,6.8125,1,,,,
2/19/1988,6.8125,1,,,,
2/22/1988,6.8125,1,,,,
2/23/1988,6.8125,1,,,,
2/24/1988,6.75,1,,,,
2/25/1988,6.75,1,,,,
2/26/1988,6.8125,1,,,,
2/29/1988,6.8125,1,,,,
3/1/1988,6.8125,1,,,,
3/2/1988,6.75,1,,,,
3/3/1988,6.75,1,,,,
3/4/1988,6.75,1,,,,
3/7/1988,6.8125,1,,,,
3/8/1988,6.8125,1,,,,
3/9/1988,6.8125,1,,,,
3/10/1988,6.75,1,,,,
3/11/1988,6.8125,1,,,,
3/14/1988,6.8125,1,,,,
3/15/1988,6.8125,1,,,,
3/16/1988,6.8125,1,,,,
3/17/1988,6.8125,1,,,,
3/18/1988,6.75,1,,,,
3/21/1988,6.7969,1,,,,
3/22/1988,6.8125,1,,,,
3/23/1988,6.8125,1,,,,
3/24/1988,6.8125,1,,,,
3/25/1988,6.8125,1,,,,
3/28/1988,6.8125,1,,,,
3/29/1988,6.8125,1,,,,
3/30/1988,6.8125,1,,,,
3/31/1988,6.7969,1,,,,
4/5/1988,6.9375,1,,,,
4/6/1988,7,1,,,,
4/7/1988,7,1,,,,
4/8/1988,7,1,,,,
4/11/1988,7,1,,,,
4/12/1988,7,1,,,,
4/13/1988,6.9375,1,,,,
4/14/1988,6.9375,1,,,,
4/15/1988,6.9688,1,,,,
4/18/1988,7.0625,1,,,,
4/19/1988,7.125,1,,,,
4/20/1988,7.125,1,,,,
4/21/1988,7.1719,1,,,,
4/22/1988,7.125,1,,,,
4/25/1988,7.0625,1,,,,
4/26/1988,7.125,1,,,,
4/27/1988,7.0625,1,,,,
4/28/1988,7.0625,1,,,,
4/29/1988,7.125,1,,,,
5/3/1988,7.1875,1,,,,
5/4/1988,7.0625,1,,,,
5/5/1988,7.0625,1,,,,
5/6/1988,7.1094,1,,,,
5/9/1988,7.125,1,,,,
5/10/1988,7.25,1,,,,
5/11/1988,7.375,1,,,,
5/12/1988,7.3125,1,,,,
5/13/1988,7.25,1,,,,
5/16/1988,7.25,1,,,,
5/17/1988,7.2969,1,,,,
5/18/1988,7.3125,1,,,,
5/19/1988,7.2656,1,,,,
5/20/1988,7.2969,1,,,,
5/23/1988,7.3125,1,,,,
5/24/1988,7.3125,1,,,,
5/25/1988,7.3125,1,,,,
5/26/1988,7.3125,1,,,,
5/27/1988,7.5625,1,,,,
5/31/1988,7.625,1,,,,
6/1/1988,7.625,1,,,,
6/2/1988,7.5625,1,,,,
6/3/1988,7.625,1,,,,
6/6/1988,7.5625,1,,,,
6/7/1988,7.5625,1,,,,
6/8/1988,7.625,1,,,,
6/9/1988,7.5625,1,,,,
6/10/1988,7.5625,1,,,,
6/13/1988,7.5625,1,,,,
6/14/1988,7.5625,1,,,,
6/15/1988,7.5625,1,,,,
6/16/1988,7.5625,1,,,,
6/17/1988,7.625,1,,,,
6/20/1988,7.6875,1,,,,
6/21/1988,7.75,1,,,,
6/22/1988,7.6875,1,,,,
6/23/1988,7.6875,1,,,,
6/24/1988,7.6875,1,,,,
6/27/1988,7.75,1,,,,
6/28/1988,7.875,1,,,,
6/29/1988,7.8125,1,,,,
6/30/1988,7.8125,1,,,,
7/1/1988,7.8125,1,,,,
7/4/1988,7.8125,1,,,,
7/5/1988,7.8125,1,,,,
7/6/1988,7.8125,1,,,,
7/7/1988,7.875,1,,,,
7/8/1988,7.8125,1,,,,
7/11/1988,7.875,1,,,,
7/12/1988,7.875,1,,,,
7/13/1988,7.875,1,,,,
7/14/1988,7.875,1,,,,
7/15/1988,8.0625,1,,,,
7/18/1988,8.0625,1,,,,
7/19/1988,8.0781,1,,,,
7/20/1988,8,1,,,,
7/21/1988,8,1,,,,
7/22/1988,8.0625,1,,,,
7/25/1988,8.0625,1,,,,
7/26/1988,8.0625,1,,,,
7/27/1988,8.125,1,,,,
7/28/1988,8.125,1,,,,
7/29/1988,8.125,1,,,,
8/1/1988,8.0938,1,,,,
8/2/1988,8.0625,1,,,,
8/3/1988,8.0625,1,,,,
8/4/1988,8,1,,,,
8/5/1988,8,1,,,,
8/8/1988,8.1094,1,,,,
8/9/1988,8.0625,1,,,,
8/10/1988,8.2969,1,,,,
8/11/1988,8.3594,1,,,,
8/12/1988,8.375,1,,,,
8/15/1988,8.4375,1,,,,
8/16/1988,8.5,1,,,,
8/17/1988,8.3906,1,,,,
8/18/1988,8.375,1,,,,
8/19/1988,8.375,1,,,,
8/22/1988,8.3125,1,,,,
8/23/1988,8.375,1,,,,
8/24/1988,8.3125,1,,,,
8/25/1988,8.3281,1,,,,
8/26/1988,8.375,1,,,,
8/30/1988,8.5156,1,,,,
8/31/1988,8.375,1,,,,
9/1/1988,8.4063,1,,,,
9/2/1988,8.4375,1,,,,
9/5/1988,8.3281,1,,,,
9/6/1988,8.3125,1,,,,
9/7/1988,8.25,1,,,,
9/8/1988,8.3125,1,,,,
9/9/1988,8.25,1,,,,
9/12/1988,8.25,1,,,,
9/13/1988,8.25,1,,,,
9/14/1988,8.25,1,,,,
9/15/1988,8.25,1,,,,
9/16/1988,8.25,1,,,,
9/19/1988,8.25,1,,,,
9/20/1988,8.25,1,,,,
9/21/1988,8.25,1,,,,
9/22/1988,8.25,1,,,,
9/23/1988,8.25,1,,,,
9/26/1988,8.3125,1,,,,
9/27/1988,8.3125,1,,,,
9/28/1988,8.4219,1,,,,
9/29/1988,8.375,1,,,,
9/30/1988,8.3125,1,,,,
10/3/1988,8.3125,1,,,,
10/4/1988,8.3125,1,,,,
10/5/1988,8.3125,1,,,,
10/6/1988,8.3125,1,,,,
10/7/1988,8.3125,1,,,,
10/10/1988,8.25,1,,,,
10/11/1988,8.25,1,,,,
10/12/1988,8.3125,1,,,,
10/13/1988,8.3125,1,,,,
10/14/1988,8.3125,1,,,,
10/17/1988,8.3125,1,,,,
10/18/1988,8.3125,1,,,,
10/19/1988,8.3125,1,,,,
10/20/1988,8.375,1,,,,
10/21/1988,8.375,1,,,,
10/24/1988,8.375,1,,,,
10/25/1988,8.375,1,,,,
10/26/1988,8.375,1,,,,
10/27/1988,8.375,1,,,,
10/28/1988,8.375,1,,,,
10/31/1988,8.375,1,,,,
11/1/1988,8.375,1,,,,
11/2/1988,8.375,1,,,,
11/3/1988,8.375,1,,,,
11/4/1988,8.375,1,,,,
11/7/1988,8.4375,1,,,,
11/8/1988,8.5,1,,,,
11/9/1988,8.5,1,,,,
11/10/1988,8.5625,1,,,,
11/11/1988,8.5625,1,,,,
11/14/1988,8.5625,1,,,,
11/15/1988,8.5625,1,,,,
11/16/1988,8.625,1,,,,
11/17/1988,8.75,1,,,,
11/18/1988,8.6875,1,,,,
11/21/1988,8.625,1,,,,
11/22/1988,8.625,1,,,,
11/23/1988,8.625,1,,,,
11/24/1988,8.625,1,,,,
11/25/1988,8.6875,1,,,,
11/28/1988,8.75,1,,,,
11/29/1988,9.75,1,,,,
11/30/1988,9.5625,1,,,,
12/1/1988,9.4375,1,,,,
12/2/1988,9.4531,1,,,,
12/5/1988,9.6875,1,,,,
12/6/1988,9.6406,1,,,,
12/7/1988,9.5625,1,,,,
12/8/1988,9.5625,1,,,,
12/9/1988,9.5625,1,,,,
12/12/1988,9.625,1,,,,
12/13/1988,9.625,1,,,,
12/14/1988,9.625,1,,,,
12/15/1988,9.6875,1,,,,
12/16/1988,9.8125,1,,,,
12/19/1988,9.8125,1,,,,
12/20/1988,9.75,1,,,,
12/21/1988,9.6875,1,,,,
12/22/1988,9.5625,1,,,,
12/23/1988,9.5,1,,,,
12/26/1988,9.5,1,,,,
12/28/1988,9.625,1,,,,
12/29/1988,9.1875,1,,,,
12/30/1988,9.1875,1,,,,
1/3/1989,9.1875,1,,,,
1/4/1989,9.25,1,,,,
1/5/1989,9.3125,1,,,,
1/6/1989,9.25,1,,,,
1/9/1989,9.25,1,,,,
1/10/1989,9.25,1,,,,
1/11/1989,9.25,1,,,,
1/12/1989,9.25,1,,,,
1/13/1989,9.25,1,,,,
1/16/1989,9.25,1,,,,
1/17/1989,9.25,1,,,,
1/18/1989,9.3125,1,,,,
1/19/1989,9.25,1,,,,
1/20/1989,9.25,1,,,,
1/23/1989,9.25,1,,,,
1/24/1989,9.25,1,,,,
1/25/1989,9.1875,1,,,,
1/26/1989,9.25,1,,,,
1/27/1989,9.25,1,,,,
1/30/1989,9.25,1,,,,
1/31/1989,9.25,1,,,,
2/1/1989,9.25,1,,,,
2/2/1989,9.25,1,,,,
2/3/1989,9.25,1,,,,
2/6/1989,9.3125,1,,,,
2/7/1989,9.375,1,,,,
2/8/1989,9.375,1,,,,
2/9/1989,9.375,1,,,,
2/10/1989,9.4375,1,,,,
2/13/1989,9.5625,1,,,,
2/14/1989,9.5,1,,,,
2/15/1989,9.5625,1,,,,
2/16/1989,9.5,1,,,,
2/17/1989,9.5,1,,,,
2/20/1989,9.5,1,,,,
2/21/1989,9.5,1,,,,
2/22/1989,9.5625,1,,,,
2/23/1989,9.625,1,,,,
2/24/1989,9.75,1,,,,
2/27/1989,10.0625,1,,,,
2/28/1989,10.0625,1,,,,
3/1/1989,10.0625,1,,,,
3/2/1989,10,1,,,,
3/3/1989,10,1,,,,
3/6/1989,9.9375,1,,,,
3/7/1989,9.9375,1,,,,
3/8/1989,9.9375,1,,,,
3/9/1989,10,1,,,,
3/10/1989,10.0625,1,,,,
3/13/1989,10.125,1,,,,
3/14/1989,10.125,1,,,,
3/15/1989,10.09375,1,,,,
3/16/1989,10.0625,1,,,,
3/17/1989,10.0625,1,,,,
3/20/1989,10.25,1,,,,
3/21/1989,10.3125,1,,,,
3/22/1989,10.25,1,,,,
3/23/1989,10.125,1,,,,
3/28/1989,10.25,1,,,,
3/29/1989,10.25,1,,,,
3/30/1989,10.0625,1,,,,
3/31/1989,10.0625,1,,,,
4/3/1989,10,1,,,,
4/4/1989,10,1,,,,
4/5/1989,10,1,,,,
4/6/1989,10,1,,,,
4/7/1989,10.0625,1,,,,
4/10/1989,10,1,,,,
4/11/1989,10,1,,,,
4/12/1989,10,1,,,,
4/13/1989,10,1,,,,
4/14/1989,10.0625,1,,,,
4/17/1989,10,1,,,,
4/18/1989,10,1,,,,
4/19/1989,9.9375,1,,,,
4/20/1989,9.9375,1,,,,
4/21/1989,10,1,,,,
4/24/1989,10,1,,,,
4/25/1989,10,1,,,,
4/26/1989,9.9375,1,,,,
4/27/1989,9.9375,1,,,,
4/28/1989,9.875,1,,,,
5/2/1989,9.95313,1,,,,
5/3/1989,9.875,1,,,,
5/4/1989,9.875,1,,,,
5/5/1989,9.875,1,,,,
5/8/1989,9.875,1,,,,
5/9/1989,9.875,1,,,,
5/10/1989,9.9375,1,,,,
5/11/1989,9.9375,1,,,,
5/12/1989,9.875,1,,,,
5/15/1989,9.64063,1,,,,
5/16/1989,9.6875,1,,,,
5/17/1989,9.6875,1,,,,
5/18/1989,9.6875,1,,,,
5/19/1989,9.75,1,,,,
5/22/1989,9.6875,1,,,,
5/23/1989,9.5,1,,,,
5/24/1989,9.625,1,,,,
5/25/1989,9.6875,1,,,,
5/26/1989,9.75,1,,,,
5/30/1989,9.6875,1,,,,
5/31/1989,9.6875,1,,,,
6/1/1989,9.75,1,,,,
6/2/1989,9.75,1,,,,
6/5/1989,9.625,1,,,,
6/6/1989,9.5625,1,,,,
6/7/1989,9.54688,1,,,,
6/8/1989,9.375,1,,,,
6/9/1989,9.375,1,,,,
6/12/1989,9.375,1,,,,
6/13/1989,9.4375,1,,,,
6/14/1989,9.4375,1,,,,
6/15/1989,9.4375,1,,,,
6/16/1989,9.5,1,,,,
6/19/1989,9.5,1,,,,
6/20/1989,9.5,1,,,,
6/21/1989,9.5,1,,,,
6/22/1989,9.5625,1,,,,
6/23/1989,9.625,1,,,,
6/26/1989,9.5625,1,,,,
6/27/1989,9.5625,1,,,,
6/28/1989,9.5,1,,,,
6/29/1989,9.5,1,,,,
6/30/1989,9.4375,1,,,,
7/3/1989,9.375,1,,,,
7/4/1989,9.375,1,,,,
7/5/1989,9.3125,1,,,,
7/6/1989,9.3125,1,,,,
7/7/1989,9.3125,1,,,,
7/10/1989,9.1875,1,,,,
7/11/1989,9.125,1,,,,
7/12/1989,9.0625,1,,,,
7/13/1989,9.0625,1,,,,
7/14/1989,9.0625,1,,,,
7/17/1989,9.125,1,,,,
7/18/1989,9.125,1,,,,
7/19/1989,9.1875,1,,,,
7/20/1989,9.125,1,,,,
7/21/1989,9.0625,1,,,,
7/24/1989,9.125,1,,,,
7/25/1989,9.125,1,,,,
7/26/1989,9.0625,1,,,,
7/27/1989,8.9375,1,,,,
7/28/1989,8.875,1,,,,
7/31/1989,8.6875,1,,,,
8/1/1989,8.5625,1,,,,
8/2/1989,8.625,1,,,,
8/3/1989,8.6875,1,,,,
8/4/1989,8.75,1,,,,
8/7/1989,8.875,1,,,,
8/8/1989,8.875,1,,,,
8/9/1989,8.875,1,,,,
8/10/1989,8.9375,1,,,,
8/11/1989,8.9375,1,,,,
8/14/1989,9,1,,,,
8/15/1989,9.0625,1,,,,
8/16/1989,9.0625,1,,,,
8/17/1989,9,1,,,,
8/18/1989,9,1,,,,
8/21/1989,9,1,,,,
8/22/1989,9,1,,,,
8/23/1989,9.0625,1,,,,
8/24/1989,9,1,,,,
8/25/1989,9,1,,,,
8/29/1989,9.0625,1,,,,
8/30/1989,9,1,,,,
8/31/1989,9,1,,,,
9/1/1989,9,1,,,,
9/4/1989,9,1,,,,
9/5/1989,9,1,,,,
9/6/1989,9,1,,,,
9/7/1989,9,1,,,,
9/8/1989,9,1,,,,
9/11/1989,9,1,,,,
9/12/1989,8.9375,1,,,,
9/13/1989,8.9375,1,,,,
9/14/1989,8.9375,1,,,,
9/15/1989,8.9375,1,,,,
9/18/1989,8.9375,1,,,,
9/19/1989,8.9375,1,,,,
9/20/1989,8.9375,1,,,,
9/21/1989,9,1,,,,
9/22/1989,9,1,,,,
9/25/1989,9,1,,,,
9/26/1989,9.0625,1,,,,
9/27/1989,9.0625,1,,,,
9/28/1989,9.0625,1,,,,
9/29/1989,9.125,1,,,,
10/2/1989,9.125,1,,,,
10/3/1989,9.0625,1,,,,
10/4/1989,9.0625,1,,,,
10/5/1989,9.0625,1,,,,
10/6/1989,9,1,,,,
10/9/1989,8.82813,1,,,,
10/10/1989,8.75,1,,,,
10/11/1989,8.8125,1,,,,
10/12/1989,8.8125,1,,,,
10/13/1989,8.75,1,,,,
10/16/1989,8.5,1,,,,
10/17/1989,8.625,1,,,,
10/18/1989,8.6875,1,,,,
10/19/1989,8.75,1,,,,
10/20/1989,8.75,1,,,,
10/23/1989,8.75,1,,,,
10/24/1989,8.6875,1,,,,
10/25/1989,8.6875,1,,,,
10/26/1989,8.6875,1,,,,
10/27/1989,8.6875,1,,,,
10/30/1989,8.6875,1,,,,
10/31/1989,8.75,1,,,,
11/1/1989,8.75,1,,,,
11/2/1989,8.75,1,,,,
11/3/1989,8.6875,1,,,,
11/6/1989,8.75,1,,,,
11/7/1989,8.75,1,,,,
11/8/1989,8.625,1,,,,
11/9/1989,8.5625,1,,,,
11/10/1989,8.5625,1,,,,
